user_id,education_type,program_title,institution_name,education_status,start_date,end_date,field_of_study
user_id,education_type,program_title,institution_name,education_status,start_date,end_date,field_of_study
44992ceffc0e4ee48f8b7c9aa99f37df,TRAINING_COURSE,La prueba en el proceso civil. Un enfoque epistemológico y argumentativo",Ministerio Público de la Defensa de la Nación,COMPLETED,2020-06-10,,
ab8ac362fd3947238dd2cb6f96e082fa,POSTGRADUATE_DEGREE,DERECHO DE SALUD Y RESPONSABILIDAD MEDICA,UNIVERSIDAD DE BUENOS AIRES,IN_PROGRESS,2025-03-01,,
6baafe1c592542b3834b997509390e04,TRAINING_COURSE,“Jornada de Capacitación en implementación de Conciliación Laboral Obligatoria”,Colegio Público de Abogados y Procuradores. Segunda Circunscripción Judicial de Mendoza - Subsecretaría de Trabajo y Empleo Mendoza,COMPLETED,2017-11-10,,
060af200bf3e4e3d8ca8e11d1654ac69,TECHNICAL_DEGREE,Diplomatura en Innovación y Gestión Judicial Tecnológica,UNIVERSIDAD CHAMPAGNAT,IN_PROGRESS,2023-04-01,,
444192e349bb4a67bdd65121fc877d35,TRAINING_COURSE,Capacitación Ley Micaela,Universidad Nacional de Cuyo,COMPLETED,2025-08-06,,
ac0257a016db442eaa52247132447635,DIPLOMA,Perspectiva de Gènero y Diversidad,UNCAUS,COMPLETED,2022-03-15,,
ac74225f0dfb4137bc03f9e66101a34f,TRAINING_COURSE,“Jornada y taller sobre la conciliación Laboral obligatoria”,COLEGIO PUBLICO DE ABOGADOS Y PROCURADORES DE LA SEGUNDA CIRCUNSCRIPCION DE MENDOZA,COMPLETED,2017-09-07,,
444192e349bb4a67bdd65121fc877d35,TRAINING_COURSE,Derechos, Violencias y Género,Universidad Nacional de Cuyo,COMPLETED,2025-08-05,,
86d203291d2b451dac9911d4ece33ccd,MASTER_DEGREE,Especialista y Magister en Magistratura y Gestión Judicial,Universidad Nacional de Cuyo,IN_PROGRESS,2023-04-14,,
d1d5de0841b241e68f78e8ce2e4b3d76,UNIVERSITY_DEGREE,ABOGADA,UNIVERSIDAD SIGLO 21 ,COMPLETED,2018-07-10,,
dae35e5aca2e449b903ab49b2f2d0d6a,DIPLOMA,DIPLOMATURA EN DERECHO ADMINISTRATIVO DISCIPLINAR,UNIVERSIDAD DEL ACONCAGUA,COMPLETED,2024-08-08,,
ac74225f0dfb4137bc03f9e66101a34f,UNIVERSITY_DEGREE,PROFESOR DE GRADO UNIVERSITARIO,UNIVERSIDAD NACIONAL DE CUYO,IN_PROGRESS,2019-03-01,,
44992ceffc0e4ee48f8b7c9aa99f37df,TRAINING_COURSE,Nuevo seminario de Actualización en Derecho Procesal 2020,FUNDESI,COMPLETED,2020-06-10,,
2a958d1ee7874fb1be8bc14075e1febf,DIPLOMA,Intervención y Análisis de la violencia de Género en el campo socio-jurídico,Universidad Nacional de Cuyo,COMPLETED,2017-08-01,,
1142e4983f1c435c82698512b0083fd7,TRAINING_COURSE,Formación de Formadores Ley Micaela,Instituto de Administración Pública Provincia de Mendoza,COMPLETED,2020-10-01,,
44992ceffc0e4ee48f8b7c9aa99f37df,TRAINING_COURSE,Principios rectores del Nuevo Código Procesal Penal Federal,Ministerio Público de la Defensa de la Nación,COMPLETED,2021-04-11,,
c45265cfc5d9483d98410bd66c78bedf,TRAINING_COURSE,CURSOS EN DERECHOS HUMANOS,PODER JUDICIAL MENDOZA,COMPLETED,2017-06-01,,
6baafe1c592542b3834b997509390e04,UNIVERSITY_DEGREE,Profesor de Grado Universitario,Universidad Nacional de Cuyo,IN_PROGRESS,2019-03-01,,
fff39a93cf3844d1b710f0e0756ed488,DIPLOMA,Diplomado en Innovación y Gestión Judicial Tecnológica,Universidad Champagnat,COMPLETED,2022-01-01,,
6baafe1c592542b3834b997509390e04,TRAINING_COURSE,“Titulos de crédito, letra de cambio y cheque”,Universidad Católica de Salta,COMPLETED,2018-06-14,,
d410b4e852c64be1a3871ea62c8474b7,POSTGRADUATE_DEGREE,Especialización en derecho informatico ,Universidad Nacional de Buenos Aires,IN_PROGRESS,2024-03-08,,
82f0b7d3298b4b148a7c9854ab584019,TRAINING_COURSE,TEORIA DEL CASO Y DE LA PRUEBA,Dirección de Perfeccionamiento. MPF,COMPLETED,2022-04-11,,
e53cd4842fad4611afe4c56ea7b57465,MASTER_DEGREE,Master en Derecho Internacional Público,Universite Lyon III-Jean Moulin,COMPLETED,2021-09-09,,
81c793288f544433a3ad622e1f11265e,POSTGRADUATE_DEGREE,Especialista en Justicia Constitucional y Derechos Humanos,Universidad de Bolonia. Italia. ,IN_PROGRESS,2025-04-01,,
b43f51e83fe44ffa845fbd82b6a4a9aa,POSTGRADUATE_DEGREE,Especialización en Derecho de las Familias,Universidad Nacional de Cuyo,IN_PROGRESS,2024-03-01,,
12f91429319541f6b39ee66cc3ce5ddf,TECHNICAL_DEGREE,ABOGADA,Universidad Nacional de Cuyo,COMPLETED,2005-03-03,,
dae35e5aca2e449b903ab49b2f2d0d6a,DIPLOMA,DIPLOMATURA EN PERSPECTIVA DE GENERO Y DIVERSIDAD,UNIVERSIDAD DEL ACONCAGUA,COMPLETED,2023-03-30,,
e4b0fb2220634e3db700e9b86afeaaff,TRAINING_COURSE,Introducción a los Derechos Humanos  . Intensivo . ,Dirección Nacional de formación en Derechos Humanos ,COMPLETED,2020-07-01,,
d410b4e852c64be1a3871ea62c8474b7,DIPLOMA,Derecho y tecnología ,UADE,COMPLETED,2024-03-01,,
28c0de61864d4eaeae5e501b18394fec,UNIVERSITY_DEGREE,Abogada,Universidad de Congreso ,COMPLETED,2014-09-23,,
ab8ac362fd3947238dd2cb6f96e082fa,UNIVERSITY_DEGREE,ABOGADA,UNIVERSIDAD NACIONAL DE CUYO,COMPLETED,2014-03-01,,
52f3053d5004414f8a230ba8d1f1c9bd,TRAINING_COURSE,Ciberseguridad,CoderHouse,COMPLETED,2024-06-01,,
ac74225f0dfb4137bc03f9e66101a34f,TRAINING_COURSE,“Curso de Oratoria”,COLEGIO PUBLICO DE ABOGADOS Y PROCURADORES DE LA SEGUNDA CIRCUNSCRIPCION DE MENDOZA,COMPLETED,2017-11-14,,
3e79c90373bd4303b5f22de3331c4122,UNIVERSITY_DEGREE,Abogada,Universidad Nacional de Cuyo,COMPLETED,2015-03-01,,
1fc4e45ff42143d5a8b886e1ef606819,POSTGRADUATE_DEGREE,Especialización en Derecho Penal,Universidad de Buenos Aires,IN_PROGRESS,2019-08-01,,
c45265cfc5d9483d98410bd66c78bedf,POSTGRADUATE_DEGREE,ESPECIALIZACIÓN EN MAGISTRATURA Y GESTIÓN JUDICIAL,UNIVERSIDAD NACIONAL DE CUYO - UNIVERSIDAD DE MENDOZA,COMPLETED,2021-04-01,,
44992ceffc0e4ee48f8b7c9aa99f37df,TRAINING_COURSE,La víctima en el proceso penal,Ministerio Público de la Defensa de la Nación,COMPLETED,2017-11-16,,
d79f91f8b3804a8cb94a25c923be5dce,UNIVERSITY_DEGREE,Abogada,Universidad Nacional de Cuyo,COMPLETED,2013-04-01,,
28c0de61864d4eaeae5e501b18394fec,MASTER_DEGREE,Maestria en Derecho Laboral ,Universidad Nacional de Cuyo ,IN_PROGRESS,2024-03-19,,
6baafe1c592542b3834b997509390e04,TRAINING_COURSE,“Aspectos prácticos del intercambio telegráfico en el derecho del trabajo”,Colegio Público de Abogados y Procuradores. Segunda Circunscripción Judicial de Mendoza,COMPLETED,2017-12-15,,
bf462dcfd48b4816af648212c91aa96d,UNIVERSITY_DEGREE,PROCURADOR,UNIVERSIDAD SIGLO XXI,COMPLETED,2021-06-05,,
a34cef54d5c04f45b32d002d5dd15323,TECHNICAL_DEGREE,ABOGADO,UNIVERSIDAD DE MENDOZA,COMPLETED,2001-03-01,,
1201a6c49f8f4b758a6a777d7ed648ba,UNIVERSITY_DEGREE,abogada,Universidad Nacional de Cuyo,COMPLETED,2005-04-01,,
f2ccf03e73c341e29ddc5569d751209b,SECONDARY_EDUCATION,Educación Polimodal con orientación en Turismo,Presbítero Constantino Spagnolo,COMPLETED,2008-02-01,,
c45265cfc5d9483d98410bd66c78bedf,DIPLOMA,DIPLOMATURA DE POSGRADO EN RETÓRICA Y ARGUMENTACIÓN: PRAXIS JURÍDICA ORAL Y ESCRITA,UNIVERSIDAD NACIONAL DE CUYO,COMPLETED,2020-10-20,,
f2ccf03e73c341e29ddc5569d751209b,TRAINING_COURSE,Relaciones jurídico- familiares entre personas adultas,Facultad de Derecho de la Universidad Nacional de Cuyo,COMPLETED,2024-08-02,,
ac74225f0dfb4137bc03f9e66101a34f,TRAINING_COURSE,“Jornada interdisciplinaria sobre la mujer y el niño por nacer, su protección y el debate actual”,COLEGIO PUBLICO DE ABOGADOS Y PROCURADORES DE LA SEGUNDA CIRCUNSCRIPCION DE MENDOZA,COMPLETED,2018-06-08,,
82f0b7d3298b4b148a7c9854ab584019,TRAINING_COURSE,LEGITIMA DEFENSA,Dirección de Perfeccionamiento MPF,COMPLETED,2020-10-09,,
bd071b9c798643fe9dfda6447974c87d,SECONDARY_EDUCATION,Técnico en Producción Agropecuaria,Escuela de Agricultura - UNCuyo,COMPLETED,2000-03-01,,
d79f91f8b3804a8cb94a25c923be5dce,MASTER_DEGREE,Maestría en Magistratura y Gestión Judicial,Universidad Nacional de Cuyo y Universidad de Mendoza,IN_PROGRESS,2023-04-14,,
a34cef54d5c04f45b32d002d5dd15323,TRAINING_COURSE,VII ENCUENTRO DE COHORTES DE LA MAESTRIA DE DERECHO PROCESAL,UNIVERSIDAD NACIONAL DE ROSARIO,IN_PROGRESS,2023-11-23,,
dae35e5aca2e449b903ab49b2f2d0d6a,UNIVERSITY_DEGREE,ABOGADA,UNIVERSIDAD DEL ACONCAGUA,COMPLETED,2017-04-01,,
2d01e3c2b579401b95dc81b21df0e218,DIPLOMA,Diplomatura Iberoamericana en Abogado del Niño, Niña y Adolescente,Observatorio de Abogados Iberoamericano,COMPLETED,2020-07-01,2021-07-01,
e4b0fb2220634e3db700e9b86afeaaff,TRAINING_COURSE,“Seminario Sistemas de Protección de derechos de niños, niñas y adolescentes” ,Universidad Nacional de Cuyo . Facultad de derecho. ,COMPLETED,2025-03-19,,
12f91429319541f6b39ee66cc3ce5ddf,DIPLOMA,Diplomatura superior en derecho y gestion tributaria,Universidad de Mendoza,COMPLETED,2023-08-03,,
9f8eccf634fc41358d06b150f5e50991,UNIVERSITY_DEGREE,ABOGADA,UNIVERSIDAD SIGLO 21,COMPLETED,2010-03-26,,
ac0257a016db442eaa52247132447635,DIPLOMA,Derechos de niños, niñas y adolescentes,UNC,COMPLETED,2018-03-21,,
a34cef54d5c04f45b32d002d5dd15323,SECONDARY_EDUCATION,PERITO ADMINISTRATIVO CONTABLE,ESCUELA 4-095 "ISLAS MALVINAS",COMPLETED,1997-03-01,,
1fc4e45ff42143d5a8b886e1ef606819,UNIVERSITY_DEGREE,Abogada,Universidad Nacional de Cuyo,COMPLETED,2011-03-01,,
de4a840c03c3459bac23f9581ba38141,TRAINING_COURSE,Curso de Formación en Juicio por Jurados para abogados/as comunitarios/as,INECIP,IN_PROGRESS,2025-05-27,,
1142e4983f1c435c82698512b0083fd7,TRAINING_COURSE,Responsabilidad parental,Facultad de Derecho UBA,COMPLETED,2023-06-01,,
1142e4983f1c435c82698512b0083fd7,DIPLOMA,Diplomatura en Jurisprudencia Penal y Procesal Penal,Centro de estudios avanzados en Derecho,COMPLETED,2017-07-01,,
ac0257a016db442eaa52247132447635,DIPLOMA,Actualización en sistemas de Protección Integraln,UNNE,COMPLETED,2022-08-15,,
d410b4e852c64be1a3871ea62c8474b7,DIPLOMA,DIPLOMATURA EN CODIGO PROCESAL PENAL FEDERAL,INSTITUTO ARGENTINO DE DERECHO,COMPLETED,2024-07-01,,
dae35e5aca2e449b903ab49b2f2d0d6a,SECONDARY_EDUCATION,Bachiller con orientación docente,Santa María Goretti,COMPLETED,1987-03-01,,
44992ceffc0e4ee48f8b7c9aa99f37df,UNIVERSITY_DEGREE,abogado,Universidad de Mendoza,COMPLETED,,,
b503bd03c04e4df2bfa136af0f60c128,POSTGRADUATE_DEGREE,Diplomatura abogados del niño, niña y adolescente,Universidad Nacional de Cuyo,COMPLETED,2017-08-09,,
52f3053d5004414f8a230ba8d1f1c9bd,TECHNICAL_DEGREE,Abogacia,Universidad Nacional de Cuyo,COMPLETED,2013-04-01,,
82f0b7d3298b4b148a7c9854ab584019,TRAINING_COURSE,IV Congreso Internacional de Juicio por Jurados,INECIP,COMPLETED,2019-03-26,,
2a958d1ee7874fb1be8bc14075e1febf,DIPLOMA,DIPLOMADA EN DERECHO DE FAMILIA,Universidad Champagnat,COMPLETED,2016-05-01,,
3e79c90373bd4303b5f22de3331c4122,MASTER_DEGREE,Magister en Derecho Penal,Universidad Nacional de Cuyo,IN_PROGRESS,2024-03-01,,
e4b0fb2220634e3db700e9b86afeaaff,MASTER_DEGREE,Maestria en derecho de las familias ,Universidad Nacional de Cuyo . Facultad de derecho. ,IN_PROGRESS,2024-03-01,,
fff39a93cf3844d1b710f0e0756ed488,TECHNICAL_DEGREE,Abogado,Universidad Champagnat,COMPLETED,2008-03-01,,
6baafe1c592542b3834b997509390e04,TRAINING_COURSE,“Curso de Oratoria”,Colegio Público de Abogados y Procuradores. Segunda Circunscripción Judicial de Mendoza,COMPLETED,2017-11-14,,
cb26a5c86fc24bc8a8f6d2b57f3c0845,SECONDARY_EDUCATION,Bachiller Completo,EducaciÃ³n Secundaria Argentina,COMPLETED,1987-01-01,1991-12-01,
385ef4426f1a4e33950892f2d90a3711,UNIVERSITY_DEGREE,Abogada,Universidad de Congreso,COMPLETED,2013-01-01,,
1142e4983f1c435c82698512b0083fd7,TRAINING_COURSE,Administración de consorcios. Aspectos jurídicos y contables.,Universidad Nacional de Cuyo,COMPLETED,2022-10-01,,
28c0de61864d4eaeae5e501b18394fec,TRAINING_COURSE,E-Commerce y gestión comercial,IE University,COMPLETED,2024-02-20,,
7c4972621bb14d23b1af2c1fe71fe75c,UNIVERSITY_DEGREE,Abogado,Universidad Nacional de Cuyo,COMPLETED,2013-04-01,,
49a857d2626041eaa09bb3ddef37498b,DIPLOMA,Diplomatura de posgrado en mediación y gestión participativa de conflictos,Universidad Nacional de Cuyo,COMPLETED,2023-04-01,,
82f0b7d3298b4b148a7c9854ab584019,TRAINING_COURSE,ESTRATEGIAS DE LITIGACIÓN ADVERSARIAL,Dirección de Perfeccionamiento y Modernización. MPF,COMPLETED,2021-12-02,,
